PONTO,ENSAIO,VIA,VARIAVEL,Latitude,Longitude
49,FWD,CE-060,69.3,-4.230650555555556,-38.69606566666666
49,FWD,CE-060,69.3,-4.225176138888889,-38.696075388888886
49,FWD,CE-060,69.3,-4.194447305555556,-38.696098916666664
49,FWD,CE-060,69.3,-4.224996138888889,-38.69609330555555
49,FWD,CE-060,69.3,-4.224816138888889,-38.69611122222222
49,FWD,CE-060,69.3,-4.194626055555556,-38.69612672222222
49,FWD,CE-060,69.3,-4.224636138888889,-38.696129138888885
49,FWD,CE-060,69.3,-4.194804777777778,-38.69615455555555
49,FWD,CE-060,69.3,-4.224456111111111,-38.69614708333333
49,FWD,CE-060,69.3,-4.230810916666667,-38.69614902777777
49,FWD,CE-060,69.3,-4.224276111111111,-38.69616499999999
49,FWD,CE-060,69.3,-4.194983527777778,-38.696182388888886
49,FWD,CE-060,69.3,-4.224096111111111,-38.696182916666665
49,FWD,CE-060,69.3,-4.19516225,-38.69621019444444
49,FWD,CE-060,69.3,-4.223916111111111,-38.69620086111111
49,FWD,CE-060,69.3,-4.223736083333334,-38.69621877777777
50,FWD,CE-060,92.2,-4.195340972222223,-38.696238027777774
50,FWD,CE-060,92.2,-4.230971305555555,-38.69623238888889
50,FWD,CE-060,92.2,-4.223556083333333,-38.696236694444444
50,FWD,CE-060,92.2,-4.223376083333333,-38.69625461111111
50,FWD,CE-060,92.2,-4.1955197222222225,-38.69626586111111
50,FWD,CE-060,92.2,-4.223196083333334,-38.69627255555555
50,FWD,CE-060,92.2,-4.195698444444445,-38.69629366666666
50,FWD,CE-060,92.2,-4.2230160833333334,-38.696290472222216
50,FWD,CE-060,92.2,-4.222836055555556,-38.69630838888889
50,FWD,CE-060,92.2,-4.195877194444445,-38.696321499999996
50,FWD,CE-060,92.2,-4.231131694444445,-38.69631575
50,FWD,CE-060,92.2,-4.2226560555555555,-38.69632633333333
50,FWD,CE-060,92.2,-4.196055916666667,-38.69634930555555
50,FWD,CE-060,92.2,-4.222476055555556,-38.696344249999996
50,FWD,CE-060,92.2,-4.222296055555556,-38.69636216666667
50,FWD,CE-060,92.2,-4.196234666666667,-38.696377138888884
50,FWD,CE-060,92.2,-4.222116027777778,-38.69638008333333
50,FWD,CE-060,92.2,-4.196413388888889,-38.69640497222222
50,FWD,CE-060,92.2,-4.221936027777778,-38.696398027777775
50,FWD,CE-060,92.2,-4.2312920555555555,-38.696399111111106
50,FWD,CE-060,92.2,-4.2217560277777775,-38.69641594444444
50,FWD,CE-060,92.2,-4.196592111111111,-38.69643277777777
50,FWD,CE-060,92.2,-4.221576027777778,-38.69643386111111
50,FWD,CE-060,92.2,-4.196770861111111,-38.69646061111111
50,FWD,CE-060,92.2,-4.221396027777778,-38.696451777777774
50,FWD,CE-060,92.2,-4.221216,-38.69646972222222
51,FWD,CE-060,65.1,-4.196949583333334,-38.69648844444444
51,FWD,CE-060,65.1,-4.231452444444445,-38.69648247222222
51,FWD,CE-060,65.1,-4.221036,-38.69648763888888
51,FWD,CE-060,65.1,-4.220856,-38.696505555555554
51,FWD,CE-060,65.1,-4.197128333333334,-38.696516249999995
51,FWD,CE-060,65.1,-4.220676388888889,-38.69652694444444
51,FWD,CE-060,65.1,-4.197307055555556,-38.69654408333333
51,FWD,CE-060,65.1,-4.220497027777778,-38.69655036111111
51,FWD,CE-060,65.1,-4.197485777777778,-38.69657188888888
51,FWD,CE-060,65.1,-4.231612833333333,-38.69656583333333
51,FWD,CE-060,65.1,-4.220317638888889,-38.69657375
51,FWD,CE-060,65.1,-4.197664527777778,-38.69659972222222
51,FWD,CE-060,65.1,-4.220138277777778,-38.69659716666666
51,FWD,CE-060,65.1,-4.19784325,-38.69662755555555
51,FWD,CE-060,65.1,-4.219958916666667,-38.696620555555555
51,FWD,CE-060,65.1,-4.219779527777778,-38.69664397222222
51,FWD,CE-060,65.1,-4.198022,-38.696655361111105
51,FWD,CE-060,65.1,-4.231773194444445,-38.69664922222222
51,FWD,CE-060,65.1,-4.219600166666667,-38.69666738888888
51,FWD,CE-060,65.1,-4.198200722222222,-38.69668319444444
51,FWD,CE-060,65.1,-4.219420805555556,-38.696690777777775
51,FWD,CE-060,65.1,-4.198379472222222,-38.69671102777777
51,FWD,CE-060,65.1,-4.219241416666667,-38.69671419444444
51,FWD,CE-060,65.1,-4.198558194444445,-38.69673883333333
51,FWD,CE-060,65.1,-4.231933583333333,-38.69673258333333
51,FWD,CE-060,65.1,-4.219062055555556,-38.69673761111111
52,FWD,CE-060,38.9,-4.198736916666667,-38.69676666666666
52,FWD,CE-060,38.9,-4.218882694444445,-38.696760999999995
52,FWD,CE-060,38.9,-4.218703305555556,-38.69678441666667
52,FWD,CE-060,38.9,-4.198915666666667,-38.696794499999996
52,FWD,CE-060,38.9,-4.218523944444445,-38.69680780555555
52,FWD,CE-060,38.9,-4.199094388888889,-38.69682230555555
52,FWD,CE-060,38.9,-4.232093972222223,-38.69681594444444
52,FWD,CE-060,38.9,-4.218344555555555,-38.69683122222222
52,FWD,CE-060,38.9,-4.1992731388888895,-38.696850138888884
52,FWD,CE-060,38.9,-4.2181651944444445,-38.69685463888889
52,FWD,CE-060,38.9,-4.199451861111111,-38.69687794444444
52,FWD,CE-060,38.9,-4.2179858333333335,-38.69687802777777
52,FWD,CE-060,38.9,-4.199630611111111,-38.69690577777777
52,FWD,CE-060,38.9,-4.217806444444444,-38.69690144444444
52,FWD,CE-060,38.9,-4.232254333333334,-38.696899305555554
52,FWD,CE-060,38.9,-4.217627083333333,-38.69692483333333
52,FWD,CE-060,38.9,-4.1998093333333335,-38.696933611111106
52,FWD,CE-060,38.9,-4.217447722222222,-38.69694825
52,FWD,CE-060,38.9,-4.199988055555556,-38.69696141666666
52,FWD,CE-060,38.9,-4.217268333333333,-38.69697166666666
52,FWD,CE-060,38.9,-4.200166805555556,-38.696989249999994
52,FWD,CE-060,38.9,-4.232414722222222,-38.69698266666666
52,FWD,CE-060,38.9,-4.217088972222222,-38.696995055555554
52,FWD,CE-060,38.9,-4.200345527777778,-38.69701708333333
52,FWD,CE-060,38.9,-4.216909611111111,-38.69701847222222
52,FWD,CE-060,38.9,-4.200524277777778,-38.69704488888888
53,FWD,CE-060,69.5,-4.216730222222222,-38.69704186111111
53,FWD,CE-060,69.5,-4.216550861111111,-38.697065277777774
53,FWD,CE-060,69.5,-4.200703,-38.69707272222222
53,FWD,CE-060,69.5,-4.232575111111111,-38.69706602777777
53,FWD,CE-060,69.5,-4.2163715,-38.69708869444444
53,FWD,CE-060,69.5,-4.200881722222222,-38.69710052777778
53,FWD,CE-060,69.5,-4.216192111111111,-38.69711208333333
53,FWD,CE-060,69.5,-4.201060472222222,-38.697128361111105
53,FWD,CE-060,69.5,-4.21601275,-38.697135499999995
53,FWD,CE-060,69.5,-4.201239194444445,-38.69715619444444
53,FWD,CE-060,69.5,-4.232735472222222,-38.69714938888889
53,FWD,CE-060,69.5,-4.215833388888889,-38.697158888888886
53,FWD,CE-060,69.5,-4.201417944444445,-38.697184
53,FWD,CE-060,69.5,-4.215654,-38.69718230555555
53,FWD,CE-060,69.5,-4.215474638888889,-38.69720572222222
53,FWD,CE-060,69.5,-4.201596666666667,-38.69721183333333
53,FWD,CE-060,69.5,-4.2152952500000005,-38.697229111111106
53,FWD,CE-060,69.5,-4.201775416666667,-38.69723966666666
53,FWD,CE-060,69.5,-4.232895861111111,-38.69723275
53,FWD,CE-060,69.5,-4.215115888888889,-38.69725252777778
53,FWD,CE-060,69.5,-4.2019541388888895,-38.69726747222222
53,FWD,CE-060,69.5,-4.214936527777778,-38.69727591666666
53,FWD,CE-060,69.5,-4.202132861111111,-38.69729530555555
53,FWD,CE-060,69.5,-4.214757138888889,-38.69729933333333
53,FWD,CE-060,69.5,-4.202311611111111,-38.69732313888888
53,FWD,CE-060,69.5,-4.2145777777777775,-38.69732275
54,FWD,CE-060,226.6,-4.23305625,-38.69731611111111
54,FWD,CE-060,226.6,-4.214398416666667,-38.69734613888888
54,FWD,CE-060,226.6,-4.202490333333333,-38.697350944444445
54,FWD,CE-060,226.6,-4.214219027777778,-38.697369555555554
54,FWD,CE-060,226.6,-4.202669083333333,-38.69737877777777
54,FWD,CE-060,226.6,-4.214039666666666,-38.69739294444444
54,FWD,CE-060,226.6,-4.202847805555556,-38.69740658333333
54,FWD,CE-060,226.6,-4.233216611111112,-38.697399472222216
54,FWD,CE-060,226.6,-4.2138603055555555,-38.69741636111111
54,FWD,CE-060,226.6,-4.203027472222223,-38.69742427777778
54,FWD,CE-060,226.6,-4.203208305555556,-38.697429638888885
54,FWD,CE-060,226.6,-4.203389138888889,-38.697435
54,FWD,CE-060,226.6,-4.203569944444444,-38.69744033333333
54,FWD,CE-060,226.6,-4.213680916666667,-38.697439777777774
54,FWD,CE-060,226.6,-4.203750777777778,-38.69744569444444
54,FWD,CE-060,226.6,-4.203931611111111,-38.697451027777774
54,FWD,CE-060,226.6,-4.204112416666667,-38.69745638888889
54,FWD,CE-060,226.6,-4.20429325,-38.697461749999995
54,FWD,CE-060,226.6,-4.213501555555556,-38.697463166666665
54,FWD,CE-060,226.6,-4.204474083333333,-38.69746708333333
54,FWD,CE-060,226.6,-4.204654888888889,-38.69747244444444
54,FWD,CE-060,226.6,-4.204835722222223,-38.69747780555555
54,FWD,CE-060,226.6,-4.205016555555556,-38.697483138888884
54,FWD,CE-060,226.6,-4.205197361111111,-38.6974885
54,FWD,CE-060,226.6,-4.213322194444444,-38.69748658333333
54,FWD,CE-060,226.6,-4.233377,-38.69748283333333
55,FWD,CE-060,29.0,-4.205378194444445,-38.69749383333333
55,FWD,CE-060,29.0,-4.205559027777778,-38.69749919444444
55,FWD,CE-060,29.0,-4.205739833333333,-38.697504555555554
55,FWD,CE-060,29.0,-4.205920666666667,-38.69750988888889
55,FWD,CE-060,29.0,-4.213142805555556,-38.69750997222222
55,FWD,CE-060,29.0,-4.2061015,-38.697515249999995
55,FWD,CE-060,29.0,-4.206282305555556,-38.69752058333333
55,FWD,CE-060,29.0,-4.206463138888889,-38.69752594444444
55,FWD,CE-060,29.0,-4.206643972222222,-38.69753130555555
55,FWD,CE-060,29.0,-4.212963444444445,-38.697533388888885
55,FWD,CE-060,29.0,-4.206824777777778,-38.697536638888884
55,FWD,CE-060,29.0,-4.207005611111112,-38.697542
55,FWD,CE-060,29.0,-4.207186444444445,-38.69754733333333
55,FWD,CE-060,29.0,-4.20736725,-38.69755269444444
55,FWD,CE-060,29.0,-4.207548083333333,-38.697558055555554
55,FWD,CE-060,29.0,-4.212784083333333,-38.69755680555555
55,FWD,CE-060,29.0,-4.2077289166666665,-38.69756338888889
55,FWD,CE-060,29.0,-4.207909722222222,-38.697568749999995
55,FWD,CE-060,29.0,-4.208090555555556,-38.69757408333333
55,FWD,CE-060,29.0,-4.233537388888889,-38.69756619444444
55,FWD,CE-060,29.0,-4.208271388888889,-38.69757944444444
55,FWD,CE-060,29.0,-4.212604694444445,-38.69758019444444
55,FWD,CE-060,29.0,-4.208452194444445,-38.69758477777778
55,FWD,CE-060,29.0,-4.208633027777778,-38.697590138888884
55,FWD,CE-060,29.0,-4.208813861111111,-38.6975955
55,FWD,CE-060,29.0,-4.208994666666666,-38.69760083333333
56,FWD,CE-060,81.7,-4.212425333333334,-38.697603611111106
56,FWD,CE-060,81.7,-4.2091755,-38.69760619444444
56,FWD,CE-060,81.7,-4.209356333333334,-38.697611555555554
56,FWD,CE-060,81.7,-4.209537138888889,-38.69761688888889
56,FWD,CE-060,81.7,-4.209717972222222,-38.697622249999995
56,FWD,CE-060,81.7,-4.209898777777778,-38.69762758333333
56,FWD,CE-060,81.7,-4.212245944444445,-38.697627
56,FWD,CE-060,81.7,-4.210079611111111,-38.69763294444444
56,FWD,CE-060,81.7,-4.210260444444445,-38.69763830555555
56,FWD,CE-060,81.7,-4.210441250000001,-38.697643638888884
56,FWD,CE-060,81.7,-4.210622083333334,-38.697649
56,FWD,CE-060,81.7,-4.212066583333334,-38.69765041666666
56,FWD,CE-060,81.7,-4.210802916666667,-38.69765433333333
56,FWD,CE-060,81.7,-4.23369775,-38.69764955555555
56,FWD,CE-060,81.7,-4.210983722222222,-38.69765969444444
56,FWD,CE-060,81.7,-4.2111645555555555,-38.697665055555554
56,FWD,CE-060,81.7,-4.211345388888889,-38.69767038888889
56,FWD,CE-060,81.7,-4.211887222222223,-38.69767383333333
56,FWD,CE-060,81.7,-4.211526194444445,-38.697675749999995
56,FWD,CE-060,81.7,-4.211707027777778,-38.69768108333333
56,FWD,CE-060,81.7,-4.2338581388888885,-38.697732916666666
56,FWD,CE-060,81.7,-4.234018527777778,-38.697816277777775
56,FWD,CE-060,81.7,-4.234178888888889,-38.697899638888885
56,FWD,CE-060,81.7,-4.234339277777778,-38.697983027777774
56,FWD,CE-060,81.7,-4.234499666666666,-38.69806638888888
56,FWD,CE-060,81.7,-4.234660027777778,-38.69814975
57,FWD,CE-060,143.5,-4.2348204166666665,-38.69823311111111
57,FWD,CE-060,143.5,-4.234980805555556,-38.69831647222222
57,FWD,CE-060,143.5,-4.235141166666667,-38.69839983333333
57,FWD,CE-060,143.5,-4.235301555555556,-38.69848319444444
57,FWD,CE-060,143.5,-4.235461944444444,-38.69856655555555
57,FWD,CE-060,143.5,-4.235622305555555,-38.69864991666666
57,FWD,CE-060,143.5,-4.2357826944444446,-38.69873327777778
57,FWD,CE-060,143.5,-4.235943083333334,-38.698816638888886
57,FWD,CE-060,143.5,-4.236103444444445,-38.698899999999995
57,FWD,CE-060,143.5,-4.236263833333333,-38.69898336111111
57,FWD,CE-060,143.5,-4.236424222222222,-38.69906675
57,FWD,CE-060,143.5,-4.236584583333333,-38.69915011111111
57,FWD,CE-060,143.5,-4.236744972222223,-38.69923347222222
57,FWD,CE-060,143.5,-4.236905361111111,-38.69931683333333
57,FWD,CE-060,143.5,-4.237065722222222,-38.69940019444444
57,FWD,CE-060,143.5,-4.237226111111111,-38.69948355555555
57,FWD,CE-060,143.5,-4.2373865,-38.69956691666666
57,FWD,CE-060,143.5,-4.237546861111111,-38.69965027777778
57,FWD,CE-060,143.5,-4.23770725,-38.69973363888889
57,FWD,CE-060,143.5,-4.237867638888889,-38.699816999999996
57,FWD,CE-060,143.5,-4.238028,-38.699900361111105
57,FWD,CE-060,143.5,-4.238188388888889,-38.699983749999994
57,FWD,CE-060,143.5,-4.2383487777777775,-38.70006711111112
57,FWD,CE-060,143.5,-4.238509138888889,-38.70015047222223
57,FWD,CE-060,143.5,-4.238669527777778,-38.700233833333336
57,FWD,CE-060,143.5,-4.238829916666667,-38.700317194444445
58,FWD,CE-060,97.1,-4.238990277777778,-38.70040055555556
58,FWD,CE-060,97.1,-4.239150666666666,-38.70048391666667
58,FWD,CE-060,97.1,-4.239311027777778,-38.70056727777778
58,FWD,CE-060,97.1,-4.2394714166666665,-38.700650638888895
58,FWD,CE-060,97.1,-4.239631805555556,-38.70073402777778
58,FWD,CE-060,97.1,-4.239792166666667,-38.70081738888889
58,FWD,CE-060,97.1,-4.239952555555556,-38.70090075
58,FWD,CE-060,97.1,-4.240112944444444,-38.70098411111111
58,FWD,CE-060,97.1,-4.240273305555555,-38.70106747222223
58,FWD,CE-060,97.1,-4.2404336944444445,-38.70115083333334
58,FWD,CE-060,97.1,-4.240594083333334,-38.701234194444446
58,FWD,CE-060,97.1,-4.240743611111111,-38.70133383333334
58,FWD,CE-060,97.1,-4.240882861111111,-38.70144883333334
58,FWD,CE-060,97.1,-4.241022138888889,-38.70156383333334
58,FWD,CE-060,97.1,-4.241161388888889,-38.70167886111111
58,FWD,CE-060,97.1,-4.241300666666667,-38.70179386111111
58,FWD,CE-060,97.1,-4.241439916666667,-38.701908861111114
58,FWD,CE-060,97.1,-4.241579194444444,-38.70202388888889
58,FWD,CE-060,97.1,-4.2417184444444445,-38.70213888888889
58,FWD,CE-060,97.1,-4.241857722222222,-38.70225388888889
58,FWD,CE-060,97.1,-4.241996972222222,-38.70236891666667
58,FWD,CE-060,97.1,-4.24213625,-38.70248391666667
58,FWD,CE-060,97.1,-4.2422755,-38.702598916666666
58,FWD,CE-060,97.1,-4.242414777777777,-38.70271394444445
58,FWD,CE-060,97.1,-4.242554027777778,-38.70282894444445
58,FWD,CE-060,97.1,-4.242693305555556,-38.70294394444445
59,FWD,CE-060,84.3,-4.242832555555555,-38.70305897222222
59,FWD,CE-060,84.3,-4.242971833333334,-38.703173972222224
59,FWD,CE-060,84.3,-4.243111083333333,-38.703288972222225
59,FWD,CE-060,84.3,-4.243250361111111,-38.703404000000006
59,FWD,CE-060,84.3,-4.243389611111112,-38.703519
59,FWD,CE-060,84.3,-4.243528888888889,-38.703634
59,FWD,CE-060,84.3,-4.243668138888889,-38.70374902777778
59,FWD,CE-060,84.3,-4.243807416666667,-38.70386402777778
59,FWD,CE-060,84.3,-4.243946666666667,-38.703979027777784
59,FWD,CE-060,84.3,-4.2440859444444445,-38.70409405555556
59,FWD,CE-060,84.3,-4.244225194444445,-38.70420905555556
59,FWD,CE-060,84.3,-4.244364472222222,-38.70432405555556
59,FWD,CE-060,84.3,-4.244503722222222,-38.704439083333334
59,FWD,CE-060,84.3,-4.244643,-38.704554083333335
59,FWD,CE-060,84.3,-4.24478225,-38.704669111111116
59,FWD,CE-060,84.3,-4.244921527777778,-38.70478411111112
59,FWD,CE-060,84.3,-4.245060777777778,-38.70489911111111
59,FWD,CE-060,84.3,-4.245200055555555,-38.70501413888889
59,FWD,CE-060,84.3,-4.2453393055555555,-38.70512913888889
59,FWD,CE-060,84.3,-4.245478583333333,-38.705244138888894
59,FWD,CE-060,84.3,-4.245617833333333,-38.70535916666667
59,FWD,CE-060,84.3,-4.245757111111111,-38.70547416666667
59,FWD,CE-060,84.3,-4.245896361111111,-38.70558916666667
59,FWD,CE-060,84.3,-4.246035638888889,-38.70570419444445
59,FWD,CE-060,84.3,-4.246174888888889,-38.705819194444445
59,FWD,CE-060,84.3,-4.246314138888889,-38.705934222222226
60,FWD,CE-060,107.2,-4.246453416666666,-38.70604922222223
60,FWD,CE-060,107.2,-4.2465926666666665,-38.70616422222223
60,FWD,CE-060,107.2,-4.246731944444445,-38.70627925
60,FWD,CE-060,107.2,-4.246871194444444,-38.70639425
60,FWD,CE-060,107.2,-4.247010472222223,-38.70650925
60,FWD,CE-060,107.2,-4.247149722222222,-38.70662427777778
60,FWD,CE-060,107.2,-4.247289,-38.70673927777778
60,FWD,CE-060,107.2,-4.2474282500000005,-38.70685430555556
60,FWD,CE-060,107.2,-4.247567527777778,-38.70696930555556
60,FWD,CE-060,107.2,-4.247706777777778,-38.70708430555556
60,FWD,CE-060,107.2,-4.247846055555556,-38.707199333333335
60,FWD,CE-060,107.2,-4.247985305555556,-38.707314333333336
60,FWD,CE-060,107.2,-4.248124583333333,-38.70742936111112
60,FWD,CE-060,107.2,-4.248263833333334,-38.70754436111111
60,FWD,CE-060,107.2,-4.248403111111111,-38.70765936111111
60,FWD,CE-060,107.2,-4.248542361111111,-38.70777438888889
60,FWD,CE-060,107.2,-4.248681638888889,-38.707889388888894
60,FWD,CE-060,107.2,-4.248820888888889,-38.70800441666667
60,FWD,CE-060,107.2,-4.2489601666666665,-38.70811941666667
60,FWD,CE-060,107.2,-4.249099416666667,-38.70823441666667
60,FWD,CE-060,107.2,-4.249238694444444,-38.708349444444444
60,FWD,CE-060,107.2,-4.249377944444444,-38.708464444444445
60,FWD,CE-060,107.2,-4.2495171944444445,-38.708579472222226
60,FWD,CE-060,107.2,-4.249656472222222,-38.70869447222223
60,FWD,CE-060,107.2,-4.249795722222222,-38.70880947222223
60,FWD,CE-060,107.2,-4.249935,-38.7089245
61,FWD,CE-060,104.7,-4.25007425,-38.7090395
61,FWD,CE-060,104.7,-4.2502135277777775,-38.709154527777784
61,FWD,CE-060,104.7,-4.250352777777778,-38.70926952777778
61,FWD,CE-060,104.7,-4.250492055555555,-38.70938455555556
61,FWD,CE-060,104.7,-4.250631305555555,-38.70949955555556
61,FWD,CE-060,104.7,-4.250770583333333,-38.70961455555556
61,FWD,CE-060,104.7,-4.250909833333333,-38.709729583333335
61,FWD,CE-060,104.7,-4.2510491111111115,-38.709844583333336
61,FWD,CE-060,104.7,-4.251188361111111,-38.70995961111112
61,FWD,CE-060,104.7,-4.251327638888889,-38.71007461111111
61,FWD,CE-060,104.7,-4.2514668888888885,-38.71018961111111
61,FWD,CE-060,104.7,-4.251606138888889,-38.71030463888889
61,FWD,CE-060,104.7,-4.251745416666667,-38.710419638888894
61,FWD,CE-060,104.7,-4.251884666666666,-38.71053466666667
61,FWD,CE-060,104.7,-4.252023944444445,-38.71064966666667
61,FWD,CE-060,104.7,-4.252163194444444,-38.71076469444445
61,FWD,CE-060,104.7,-4.2523024722222225,-38.71087969444445
61,FWD,CE-060,104.7,-4.252441722222223,-38.710994722222225
61,FWD,CE-060,104.7,-4.252581,-38.711109722222226
61,FWD,CE-060,104.7,-4.25272025,-38.71122472222223
61,FWD,CE-060,104.7,-4.252859527777778,-38.71133975
61,FWD,CE-060,104.7,-4.252998777777778,-38.71145475
61,FWD,CE-060,104.7,-4.253138055555556,-38.71156977777778
61,FWD,CE-060,104.7,-4.253277305555556,-38.71168477777778
61,FWD,CE-060,104.7,-4.253416555555556,-38.71179980555556
61,FWD,CE-060,104.7,-4.253555833333333,-38.71191480555556
62,FWD,CE-060,87.0,-4.253695083333334,-38.71202983333334
62,FWD,CE-060,87.0,-4.253834361111111,-38.71214483333333
62,FWD,CE-060,87.0,-4.253973611111111,-38.712259833333334
62,FWD,CE-060,87.0,-4.254112888888889,-38.712374861111115
62,FWD,CE-060,87.0,-4.254252138888889,-38.712489861111116
62,FWD,CE-060,87.0,-4.2543914166666665,-38.71260488888889
62,FWD,CE-060,87.0,-4.254530666666667,-38.71271988888889
62,FWD,CE-060,87.0,-4.254668027777778,-38.712837111111114
62,FWD,CE-060,87.0,-4.254803472222222,-38.71295658333334
62,FWD,CE-060,87.0,-4.254938916666666,-38.71307602777778
62,FWD,CE-060,87.0,-4.255074333333333,-38.713195500000005
62,FWD,CE-060,87.0,-4.255209777777778,-38.71331497222223
62,FWD,CE-060,87.0,-4.255345222222222,-38.71343441666667
62,FWD,CE-060,87.0,-4.255480638888889,-38.71355388888889
62,FWD,CE-060,87.0,-4.255616083333333,-38.71367333333334
62,FWD,CE-060,87.0,-4.255751527777778,-38.713792805555556
62,FWD,CE-060,87.0,-4.255886972222222,-38.71391225
62,FWD,CE-060,87.0,-4.256022388888889,-38.714031722222224
62,FWD,CE-060,87.0,-4.256157833333333,-38.71415116666667
62,FWD,CE-060,87.0,-4.256293277777778,-38.71427063888889
62,FWD,CE-060,87.0,-4.256428722222222,-38.714390111111115
62,FWD,CE-060,87.0,-4.256564138888889,-38.71450955555556
62,FWD,CE-060,87.0,-4.256699583333333,-38.71462902777778
62,FWD,CE-060,87.0,-4.256835027777778,-38.714748472222226
62,FWD,CE-060,87.0,-4.256970444444445,-38.71486794444445
62,FWD,CE-060,87.0,-4.257105888888889,-38.71498738888889
63,FWD,CE-060,35.4,-4.257241333333333,-38.71510686111112
63,FWD,CE-060,35.4,-4.257376777777778,-38.715226333333334
63,FWD,CE-060,35.4,-4.257512194444445,-38.71534577777778
63,FWD,CE-060,35.4,-4.257647638888889,-38.71546525
63,FWD,CE-060,35.4,-4.257783083333333,-38.715584694444445
63,FWD,CE-060,35.4,-4.257918527777778,-38.71570416666667
63,FWD,CE-060,35.4,-4.258053944444445,-38.71582361111111
63,FWD,CE-060,35.4,-4.258189388888889,-38.715943083333336
63,FWD,CE-060,35.4,-4.258324833333333,-38.71606255555556
63,FWD,CE-060,35.4,-4.25846025,-38.716182
63,FWD,CE-060,35.4,-4.258595694444445,-38.71630147222223
63,FWD,CE-060,35.4,-4.258731138888889,-38.71642091666667
63,FWD,CE-060,35.4,-4.258866583333333,-38.716540388888895
63,FWD,CE-060,35.4,-4.259002,-38.71665983333334
63,FWD,CE-060,35.4,-4.259137444444445,-38.716779305555555
63,FWD,CE-060,35.4,-4.259272888888889,-38.71689877777778
63,FWD,CE-060,35.4,-4.259408305555556,-38.71701822222222
63,FWD,CE-060,35.4,-4.25954375,-38.717137694444446
63,FWD,CE-060,35.4,-4.259679194444445,-38.71725713888889
63,FWD,CE-060,35.4,-4.259814638888889,-38.71737661111111
63,FWD,CE-060,35.4,-4.259950055555556,-38.71749608333334
63,FWD,CE-060,35.4,-4.2600855,-38.71761552777778
63,FWD,CE-060,35.4,-4.260220944444445,-38.717735000000005
63,FWD,CE-060,35.4,-4.2603563611111115,-38.71785444444445
63,FWD,CE-060,35.4,-4.260491805555556,-38.71797391666667
63,FWD,CE-060,35.4,-4.26062725,-38.71809338888889
64,FWD,CE-060,202.2,-4.260762694444445,-38.71821283333333
64,FWD,CE-060,202.2,-4.2608981111111115,-38.718332305555556
64,FWD,CE-060,202.2,-4.261033555555556,-38.71845177777778
64,FWD,CE-060,202.2,-4.261169,-38.718571222222224
64,FWD,CE-060,202.2,-4.2613044166666665,-38.71869069444445
64,FWD,CE-060,202.2,-4.26141575,-38.71883116666667
64,FWD,CE-060,202.2,-4.261516722222222,-38.71898069444445
64,FWD,CE-060,202.2,-4.261617722222222,-38.719130194444446
64,FWD,CE-060,202.2,-4.261718694444444,-38.719279722222225
64,FWD,CE-060,202.2,-4.261819666666667,-38.719429222222224
64,FWD,CE-060,202.2,-4.261920638888889,-38.719578750000004
64,FWD,CE-060,202.2,-4.262021638888889,-38.71972825
64,FWD,CE-060,202.2,-4.262122611111111,-38.71987775
64,FWD,CE-060,202.2,-4.262223583333333,-38.72002727777778
64,FWD,CE-060,202.2,-4.262324555555556,-38.72017677777778
64,FWD,CE-060,202.2,-4.262425555555556,-38.72032630555556
64,FWD,CE-060,202.2,-4.262526527777778,-38.72047580555556
64,FWD,CE-060,202.2,-4.2626275,-38.72062533333334
64,FWD,CE-060,202.2,-4.262728472222222,-38.72077483333334
64,FWD,CE-060,202.2,-4.262829472222222,-38.720924361111116
64,FWD,CE-060,202.2,-4.262930444444445,-38.721073861111115
64,FWD,CE-060,202.2,-4.263031416666666,-38.721223361111115
64,FWD,CE-060,202.2,-4.263132388888889,-38.721372888888894
64,FWD,CE-060,202.2,-4.263233361111111,-38.72152238888889
64,FWD,CE-060,202.2,-4.263334361111111,-38.72167191666667
64,FWD,CE-060,202.2,-4.263435333333334,-38.72182141666667
64,FWD,CE-060,202.2,-4.263536305555555,-38.72197094444444
64,FWD,CE-060,202.2,-4.263637277777778,-38.72212044444445
64,FWD,CE-060,202.2,-4.263738277777778,-38.72226997222222
64,FWD,CE-060,202.2,-4.26383925,-38.72241947222222
64,FWD,CE-060,202.2,-4.263940222222222,-38.722569
64,FWD,CE-060,202.2,-4.264041194444444,-38.7227185
64,FWD,CE-060,202.2,-4.264142194444444,-38.722868000000005
64,FWD,CE-060,202.2,-4.264243166666667,-38.72301752777778
64,FWD,CE-060,202.2,-4.264344138888889,-38.72316702777778
64,FWD,CE-060,202.2,-4.264445111111111,-38.723316555555556
64,FWD,CE-060,202.2,-4.264546083333333,-38.723466055555555
64,FWD,CE-060,202.2,-4.264647083333333,-38.723615583333334
64,FWD,CE-060,202.2,-4.264748055555556,-38.72376508333333
64,FWD,CE-060,202.2,-4.264849027777778,-38.72391461111111
64,FWD,CE-060,202.2,-4.26495,-38.72406411111111
64,FWD,CE-060,202.2,-4.265050972222222,-38.72421363888889
64,FWD,CE-060,202.2,-4.265151972222222,-38.72436313888889
64,FWD,CE-060,202.2,-4.265252944444445,-38.72451266666667
64,FWD,CE-060,202.2,-4.265353916666666,-38.72466216666667
64,FWD,CE-060,202.2,-4.265454888888889,-38.72481169444445
64,FWD,CE-060,202.2,-4.265555888888889,-38.72496119444445
